Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0,WEC_SDGE_naturalgas_ccccsavgcf_0.0,WEC_SDGE_naturalgas_ccavgcf_0.0,WEC_SDGE_naturalgas_ctavgcf_0.0,WEC_SDGE_battery_0.0,WEC_SDGE_naturalgas_ccs100_0.0,WEC_SDGE_landbasedwind_ltrg1_1.0,WEC_SDGE_landbasedwind_ltrg1_2.0,WEC_SDGE_utilitypv_losangeles_1.0,WEC_SDGE_utilitypv_losangeles_2.0
156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0594,0.2521,0,1,1,1,1,1,0.075999364,0.004073753,0,0
157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0842,0.2518,0,1,1,1,1,1,0.178390086,0.003431786,0,0
158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1105,0.2515,0,1,1,1,1,1,0.190763295,0.031896442,0,0
159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2002,0.2512,0,1,1,1,1,1,0.218535721,0.094998479,0,0
160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3163,0.2508,0.0675,1,1,1,1,1,0.338525951,0.259635895,0.187004864,0.155181602
161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3261,0.2505,0.3657,1,1,1,1,1,0.22333242,0.331820965,0.577470541,0.550709605
162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2757,0.2502,0.5375,1,1,1,1,1,0.1986036,0.326242417,0.785940945,0.75661397
163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1482,0.2499,0.6453,1,1,1,1,1,0.072941571,0.170309216,0.899900079,0.880431175
164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.039,0.2496,0.7119,1,1,1,1,1,0.008608644,0.037892193,0.959555686,0.948490143
165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0256,0.2493,0.727,1,1,1,1,1,0.014312507,0,0.970051289,0.961719513
166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0207,0.2489,0.7182,1,1,1,1,1,0.020739021,0,0.954603076,0.948108792
167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0288,0.2486,0.6523,1,1,1,1,1,0.018230885,0.034375846,0.886851311,0.880280137
168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0003,0.2483,0.5249,1,1,1,1,1,0.009354441,0.002453548,0.738964558,0.732725263
169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0004,0.248,0.3106,1,1,1,1,1,0.003649556,0.000502301,0.470156014,0.459109783
170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0004,0.2477,0,1,1,1,1,1,0.019021025,0.001563731,0,0
171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0248,0.2473,0,1,1,1,1,1,0.079770498,0.025793236,0,0
172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2362,0.247,0,1,1,1,1,1,0.21317859,0.25402379,0,0
173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4888,0.2467,0,1,1,1,1,1,0.43237263,0.61839813,0,0
174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3973,0.2464,0,1,1,1,1,1,0.551614523,0.601129889,0,0
175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.582,0.2461,0,1,1,1,1,1,0.586361587,0.74817884,0,0
176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6727,0.2457,0,1,1,1,1,1,0.517317772,0.811736703,0,0
177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5362,0.2454,0,1,1,1,1,1,0.300995529,0.717035174,0,0
178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4599,0.2451,0,1,1,1,1,1,0.3476955,0.644756377,0,0
179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3452,0.2448,0,1,1,1,1,1,0.386032164,0.484635472,0,0
180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4766,0.2445,0,1,1,1,1,1,0.558720052,0.632070422,0,0
181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4755,0.2441,0,1,1,1,1,1,0.432715178,0.611163855,0,0
182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7138,0.2441,0,1,1,1,1,1,0.765088797,0.853698373,0,0
183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7514,0.2441,0,1,1,1,1,1,0.797166467,0.87515676,0,0
184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5721,0.2441,0.0588,1,1,1,1,1,0.72893399,0.741038263,0.163321465,0.140461832
185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5945,0.2441,0.3675,1,1,1,1,1,0.703037977,0.757658243,0.547854662,0.545830429
186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8313,0.2441,0.5515,1,1,1,1,1,0.724134743,0.867348731,0.777720869,0.772703588
187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7956,0.2441,0.6638,1,1,1,1,1,0.557326436,0.829347491,0.906835914,0.897690415
188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8054,0.2441,0.7238,1,1,1,1,1,0.695989251,0.841797233,0.982771099,0.970365405
189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7386,0.2441,0.7389,1,1,1,1,1,0.514451981,0.815486073,0.994138479,0.979640245
190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4505,0.2441,0.7242,1,1,1,1,1,0.269079328,0.58005923,0.965553284,0.954461217
191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3866,0.2441,0.6558,1,1,1,1,1,0.229755372,0.477566063,0.884726882,0.878258228
192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3648,0.2441,0.5287,1,1,1,1,1,0.20297952,0.48453927,0.731412292,0.72990942
193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2764,0.2441,0.33,1,1,1,1,1,0.128688782,0.384933263,0.485841751,0.483060837
194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0653,0.2441,0,1,1,1,1,1,0.044946674,0.104555815,0,0
195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0395,0.2441,0,1,1,1,1,1,0.048007466,0.071131356,0,0
196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1117,0.2441,0,1,1,1,1,1,0.274317354,0.149338216,0,0
197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3846,0.2441,0,1,1,1,1,1,0.448221862,0.463786066,0,0
198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2004,0.2441,0,1,1,1,1,1,0.20832628,0.275607824,0,0
199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2074,0.2441,0,1,1,1,1,1,0.244044423,0.271722555,0,0
200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4348,0.2441,0,1,1,1,1,1,0.225790367,0.488600016,0,0
201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5255,0.2441,0,1,1,1,1,1,0.319947571,0.651123345,0,0
202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5166,0.2441,0,1,1,1,1,1,0.263311982,0.651224017,0,0
203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0852,0.2441,0,1,1,1,1,1,0.043152828,0.074389808,0,0
204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1728,0.2441,0,1,1,1,1,1,0.076307371,0.223382279,0,0
205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1925,0.2441,0,1,1,1,1,1,0.111815467,0.261973262,0,0
206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2074,0.2441,0,1,1,1,1,1,0.06045045,0.309338331,0,0
207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2219,0.2441,0,1,1,1,1,1,0.113929234,0.318332613,0,0
208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2459,0.2441,0.0394,1,1,1,1,1,0.079105437,0.321312994,0.126408488,0.108618945
209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0621,0.2441,0.3464,1,1,1,1,1,0.068230152,0.092132092,0.505842805,0.498955309
210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0162,0.2441,0.5276,1,1,1,1,1,0.011363961,0.024935571,0.741354346,0.732818365
211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0734,0.2441,0.635,1,1,1,1,1,0.024019515,0.081952542,0.866417766,0.855553448
212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2422,0.2441,0.7095,1,1,1,1,1,0.111193866,0.262455642,0.947263598,0.935834169
213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1267,0.2441,0.7248,1,1,1,1,1,0.049938992,0.1141752,0.961231291,0.951895118
214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2372,0.2441,0.7131,1,1,1,1,1,0.168248922,0.199566483,0.944675922,0.932582796
215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1725,0.2441,0.6454,1,1,1,1,1,0.095301688,0.173120558,0.869119167,0.856097817
216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1733,0.2441,0.5195,1,1,1,1,1,0.107061855,0.180088326,0.719850183,0.708760619
217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2169,0.2441,0.3245,1,1,1,1,1,0.093540028,0.267210603,0.476101279,0.467467129
218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2443,0.2441,0,1,1,1,1,1,0.103322677,0.34880513,0,0
219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1321,0.2441,0,1,1,1,1,1,0.049529996,0.182446122,0,0
220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0662,0.2441,0,1,1,1,1,1,0.019585343,0.085733011,0,0
221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0115,0.2441,0,1,1,1,1,1,0.029779308,0.017531112,0,0
222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0149,0.2441,0,1,1,1,1,1,0.055146739,0.025919672,0,0
223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0289,0.2441,0,1,1,1,1,1,0.038317099,0.043661065,0,0
224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0008,0.2441,0,1,1,1,1,1,0.028310589,0.006491276,0,0
225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0,1,1,1,1,1,0.000349477,0,0,0
226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0,1,1,1,1,1,0.007941877,0.000399807,0,0
227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0,1,1,1,1,1,0.000398762,0,0,0
228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0,1,1,1,1,1,0.022473868,0.002878378,0,0
229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0105,0.2441,0,1,1,1,1,1,0.05394657,0.032064173,0,0
230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0117,0.2441,0,1,1,1,1,1,0.074141786,0.027007723,0,0
231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0086,0.2441,0,1,1,1,1,1,0.027908761,0.004597987,0,0
232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0071,0.2441,0.0491,1,1,1,1,1,0.027086461,0,0.14467302,0.116179049
233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0087,0.2441,0.3586,1,1,1,1,1,0.036102485,0.000396045,0.530884147,0.522377908
234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0.5342,1,1,1,1,1,0.010690482,0.004986443,0.747087717,0.738798261
235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0.648,1,1,1,1,1,0.000290893,0,0.870509207,0.865108132
236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0143,0.2441,0.7164,1,1,1,1,1,0.012779517,0.019116782,0.940683365,0.935076833
237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0582,0.2441,0.7324,1,1,1,1,1,0.028483331,0.063665718,0.961389184,0.958708644
238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1092,0.2441,0.7185,1,1,1,1,1,0.06494537,0.124970675,0.941704154,0.941727042
239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1399,0.2441,0.6484,1,1,1,1,1,0.122834943,0.177580297,0.864489317,0.861950159
240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0888,0.2441,0.5061,1,1,1,1,1,0.06087596,0.104496092,0.714494824,0.701120317
241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0568,0.2441,0.2687,1,1,1,1,1,0.017921379,0.06817773,0.365068972,0.355387628
242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0311,0.2441,0,1,1,1,1,1,0.007206053,0.041049872,0,0
243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2441,0,1,1,1,1,1,5.23E-05,0,0,0
244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0249,0.2441,0,1,1,1,1,1,0.048785925,0.023841787,0,0
245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0474,0.2441,0,1,1,1,1,1,0.198308334,0.041193619,0,0
246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.096,0.2441,0,1,1,1,1,1,0.249959514,0.097473934,0,0
247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2031,0.2441,0,1,1,1,1,1,0.2108275,0.2319583,0,0
248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2599,0.2441,0,1,1,1,1,1,0.268957108,0.309826702,0,0
249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2795,0.2441,0,1,1,1,1,1,0.24164553,0.308496177,0,0
250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2338,0.2441,0,1,1,1,1,1,0.210571498,0.22879599,0,0
251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1567,0.2441,0,1,1,1,1,1,0.124131352,0.165538505,0,0
252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.146,0.2441,0,1,1,1,1,1,0.129601568,0.151313961,0,0
253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1543,0.2441,0,1,1,1,1,1,0.106268413,0.178244203,0,0
254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125,0.2441,0,1,1,1,1,1,0.059231762,0.174233451,0,0
255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0766,0.2441,0,1,1,1,1,1,0.020549905,0.111880556,0,0
256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0397,0.2441,0,1,1,1,1,1,0.019334923,0.078017935,0,0
257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0131,0.2441,0.1726,1,1,1,1,1,0.013890346,0.039312668,0.278514802,0.315246463
258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1359,0.2441,0.3395,1,1,1,1,1,0.027374951,0.220578462,0.483384371,0.491413772
259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1198,0.2441,0.4416,1,1,1,1,1,0.009855735,0.169079453,0.599389493,0.636930943
260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0369,0.2441,0.4808,1,1,1,1,1,0.000435329,0.049528427,0.600569248,0.607489944
261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2234,0.2441,0.4598,1,1,1,1,1,0.082572728,0.273432195,0.558618307,0.623982191
262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2811,0.2441,0.4952,1,1,1,1,1,0.129376367,0.346337229,0.723186374,0.712583303
263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3916,0.2441,0.5338,1,1,1,1,1,0.230951548,0.44694221,0.752235651,0.727862358
264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2167,0.2441,0.4281,1,1,1,1,1,0.071509503,0.261831701,0.646747231,0.580496907
265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0703,0.2441,0.1855,1,1,1,1,1,0.001594518,0.107234754,0.298096716,0.277833283
266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0867,0.2441,0,1,1,1,1,1,0.021250736,0.159371197,0,0
267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3034,0.2441,0,1,1,1,1,1,0.063998528,0.461429417,0,0
268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3063,0.2441,0,1,1,1,1,1,0.05420037,0.448074996,0,0
269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3676,0.2441,0,1,1,1,1,1,0.169652209,0.543032348,0,0
270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3634,0.2441,0,1,1,1,1,1,0.276071101,0.493017137,0,0
271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1231,0.2441,0,1,1,1,1,1,0.093440473,0.196216121,0,0
272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.092,0.2441,0,1,1,1,1,1,0.043232664,0.14900133,0,0
273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0474,0.2441,0,1,1,1,1,1,0.010084739,0.10277959,0,0
274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2529,0.2441,0,1,1,1,1,1,0.062200412,0.452907741,0,0
275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4986,0.2441,0,1,1,1,1,1,0.150565803,0.648244262,0,0
276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3375,0.2441,0,1,1,1,1,1,0.147186875,0.50080502,0,0
277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1579,0.2441,0,1,1,1,1,1,0.065103292,0.244059592,0,0
278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1185,0.2441,0,1,1,1,1,1,0.052114241,0.199349537,0,0
279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2012,0.2441,0,1,1,1,1,1,0.081589326,0.292184889,0,0
280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1217,0.2441,0,1,1,1,1,1,0.100222692,0.187766448,0,0
281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1891,0.2441,0.2336,1,1,1,1,1,0.137183785,0.287177116,0.324288458,0.296553463
282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3029,0.2441,0.3961,1,1,1,1,1,0.185879484,0.453840256,0.476104975,0.512962043
283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2327,0.2441,0.5385,1,1,1,1,1,0.068592817,0.320086569,0.567405164,0.590604305
284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2187,0.2441,0.5568,1,1,1,1,1,0.057894576,0.280930787,0.626974404,0.644928694
285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2134,0.2441,0.6039,1,1,1,1,1,0.07810317,0.255087346,0.719625354,0.679173827
286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2518,0.2441,0.616,1,1,1,1,1,0.09568423,0.298392147,0.828702748,0.694312334
287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2178,0.2441,0.5961,1,1,1,1,1,0.119415984,0.23299858,0.857912421,0.716730952
288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2071,0.2441,0.52,1,1,1,1,1,0.115337655,0.245312244,0.734331012,0.688507378
289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1618,0.2441,0.3422,1,1,1,1,1,0.064820319,0.198466539,0.498157412,0.484692007
290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0523,0.2441,0,1,1,1,1,1,0.014567344,0.078066029,0,0
291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1367,0.2441,0,1,1,1,1,1,0.040599681,0.241958648,0,0
292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.087,0.2441,0,1,1,1,1,1,0.038258128,0.15933615,0,0
293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0642,0.2441,0,1,1,1,1,1,0.14534381,0.084030069,0,0
294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0435,0.2441,0,1,1,1,1,1,0.178987339,0.059716072,0,0
295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0796,0.2441,0,1,1,1,1,1,0.133517087,0.073726438,0,0
296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0644,0.2441,0,1,1,1,1,1,0.139186516,0.042285867,0,0
297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2334,0.2441,0,1,1,1,1,1,0.187175632,0.228984401,0,0
298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2539,0.2441,0,1,1,1,1,1,0.259878993,0.216780186,0,0
299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4705,0.2441,0,1,1,1,1,1,0.341382027,0.561161399,0,0
300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3773,0.2441,0,1,1,1,1,1,0.218842953,0.494659871,0,0
301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3178,0.2441,0,1,1,1,1,1,0.195176631,0.362055272,0,0
302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5578,0.2441,0,1,1,1,1,1,0.314522982,0.63468194,0,0
303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5344,0.2441,0,1,1,1,1,1,0.305991054,0.634610176,0,0
304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4594,0.2441,0.0658,1,1,1,1,1,0.196220487,0.563814044,0.182765812,0.167000085
305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5114,0.2441,0.3669,1,1,1,1,1,0.289442599,0.655409932,0.540161788,0.52897954
306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.524,0.2441,0.5513,1,1,1,1,1,0.319904208,0.670242429,0.779689968,0.769009352
307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5691,0.2441,0.6696,1,1,1,1,1,0.221532077,0.680606425,0.918873668,0.907894015
308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6243,0.2441,0.7361,1,1,1,1,1,0.201727077,0.717926264,0.988498151,0.977680862
309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7534,0.2441,0.7508,1,1,1,1,1,0.324385881,0.776604056,0.999644637,0.996614337
310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7324,0.2441,0.7335,1,1,1,1,1,0.322822899,0.775697231,0.983965278,0.969298124
311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6171,0.2441,0.6668,1,1,1,1,1,0.245792657,0.69198823,0.909669518,0.893961549
312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2828,0.2441,0.5471,1,1,1,1,1,0.07129471,0.318591207,0.757324994,0.749428272
313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6584,0.2441,0.351,1,1,1,1,1,0.218273446,0.740027428,0.507152557,0.486385196
314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3397,0.2441,0,1,1,1,1,1,0.071370162,0.449116021,0,0
315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4979,0.2441,0,1,1,1,1,1,0.168737441,0.674835443,0,0
316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4427,0.2441,0,1,1,1,1,1,0.257511854,0.591472924,0,0
317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.339,0.2441,0,1,1,1,1,1,0.112958148,0.471592486,0,0
318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2506,0.2441,0,1,1,1,1,1,0.064396046,0.355244935,0,0
319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2604,0.2441,0,1,1,1,1,1,0.037325773,0.308053613,0,0
